Employee ID,Leave Details,Leave Type,Leave Reason ID,Leave Start Date,Leave End Date,Number of Leave Days Taken,Leave Status,Leave Balance,Cost of Leave ($),Leave Liability Amount ($),Absenteeism Cost Impact ($)
1964,Annual Leave,Annual,2,2/10/2021,2/12/2021,2,Rejected,21,435.59,435.59,435.59
1964,For observing religious holidays.,Vacation,8,12/23/2021,12/31/2021,8,Approved,28,1742.35,1742.35,1742.35
1964,Annual Leave,Annual,1,11/19/2022,11/22/2022,3,Rejected,13,653.38,653.38,653.38
1964,Annual Leave,Annual,8,2/25/2022,3/2/2022,5,Approved,11,1088.97,1088.97,1088.97
1964,Annual Leave,Annual,9,11/5/2022,11/9/2022,4,Approved,20,871.18,871.18,871.18
1964,For educational pursuits or exams.,Vacation,4,10/15/2022,10/19/2022,4,Approved,18,871.18,871.18,871.18
1964,For educational pursuits or exams.,Sick,4,6/30/2023,7/7/2023,7,Approved,10,1524.56,1524.56,1524.56
1964,Annual Leave,Annual,2,9/30/2024,10/2/2024,2,Rejected,10,435.59,435.59,435.59
1964,For observing religious holidays.,Sick,8,3/16/2024,3/19/2024,3,Rejected,18,653.38,653.38,653.38
1964,For observing religious holidays.,Vacation,8,9/3/2024,9/22/2024,19,Approved,16,4138.09,4138.09,4138.09
1964,For caretaking responsibilities related to a child.,"For personal growth or development, typically unpaid.",2,9/16/2024,9/25/2024,9,Approved,25,1960.15,1960.15,1960.15
1965,For observing religious holidays.,Bereavement,8,10/14/2019,10/25/2019,11,Approved,30,2971.54,2971.54,2971.54
1965,Annual Leave,Annual,6,9/20/2019,9/27/2019,7,Approved,11,1890.98,1890.98,1890.98
1965,"For personal growth or development, typically unpaid.",Bereavement,10,10/26/2019,11/6/2019,11,Rejected,20,2971.54,2971.54,2971.54
1965,For emergencies or critical family events.,Sick,5,4/30/2020,5/19/2020,19,Approved,29,5132.66,5132.66,5132.66
1965,Annual Leave,Annual,7,3/25/2020,4/9/2020,15,Rejected,23,4052.1,4052.1,4052.1
1965,For emergencies or critical family events.,Sick,5,10/15/2019,10/24/2019,9,Approved,22,2431.26,2431.26,2431.26
1965,For emergencies or critical family events.,Vacation,5,11/14/2019,11/17/2019,3,Rejected,19,810.42,810.42,810.42
1965,"For personal growth or development, typically unpaid.",Vacation,10,5/4/2020,5/14/2020,10,Rejected,14,2701.4,2701.4,2701.4
1965,Annual Leave,Annual,5,1/23/2020,1/28/2020,5,Rejected,14,1350.7,1350.7,1350.7
1965,For the death of a family member.,Sick,3,7/10/2020,7/12/2020,2,Rejected,18,540.28,540.28,540.28
1966,Annual Leave,Annual,6,11/6/2022,11/20/2022,14,Approved,13,3843.13,3843.13,3843.13
1966,For serious or long-term health issues.,Vacation,9,11/14/2022,11/20/2022,6,Rejected,11,1647.05,1647.05,1647.05
1966,Annual Leave,Annual,7,12/16/2022,12/23/2022,7,Approved,8,1921.56,1921.56,1921.56
1966,For observing religious holidays.,Bereavement,8,10/26/2022,10/30/2022,4,Approved,15,1098.04,1098.04,1098.04
1966,Annual Leave,Annual,8,9/1/2023,9/10/2023,9,Rejected,11,2470.58,2470.58,2470.58
1966,Annual Leave,Annual,5,4/30/2023,5/5/2023,5,Approved,11,1372.55,1372.55,1372.55
1966,For serious or long-term health issues.,Sick,9,12/25/2024,12/31/2024,6,,14,1647.05,1647.05,1647.05
1966,Annual Leave,Annual,9,10/24/2024,10/28/2024,4,Approved,9,1098.04,1098.04,1098.04
1967,Annual Leave,Annual,2,6/7/2019,6/10/2019,3,Rejected,27,887.08,1330.62,1774.16
1967,For the death of a family member.,Sick,3,6/18/2020,6/26/2020,8,Approved,30,2365.55,3548.33,4731.1
1967,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,7/13/2020,7/16/2020,3,Rejected,14,887.08,1330.62,1774.16
1967,Annual Leave,Annual,8,2/23/2020,2/28/2020,5,Rejected,10,1478.47,2217.71,2956.94
1967,Annual Leave,Annual,3,2/13/2020,2/17/2020,4,Rejected,16,1182.78,1774.16,2365.55
1967,Annual Leave,Annual,8,2/12/2020,2/17/2020,5,Approved,24,1478.47,2217.71,2956.94
1967,For serious or long-term health issues.,Sick,9,8/3/2021,8/14/2021,11,Rejected,22,3252.63,4878.95,6505.27
1967,Annual Leave,Annual,5,2/16/2021,2/18/2021,2,Rejected,12,591.39,887.08,1182.78
1967,Annual Leave,Annual,5,9/8/2021,9/13/2021,5,Approved,24,1478.47,2217.71,2956.94
1967,Annual Leave,Annual,7,4/1/2021,4/6/2021,5,Rejected,27,1478.47,2217.71,2956.94
1967,Annual Leave,Annual,1,10/22/2022,11/1/2022,10,Rejected,15,2956.94,4435.41,5913.88
1967,Annual Leave,Annual,6,5/15/2022,5/20/2022,5,Approved,18,1478.47,2217.71,2956.94
1967,Annual Leave,Annual,5,11/21/2022,11/24/2022,3,Approved,27,887.08,1330.62,1774.16
1967,Annual Leave,Annual,9,5/31/2023,6/15/2023,15,Rejected,13,4435.41,6653.12,8870.82
1967,Annual Leave,Annual,10,2/6/2023,2/26/2023,20,Rejected,11,5913.88,8870.82,11827.76
1967,Annual Leave,Annual,2,4/6/2023,4/7/2023,1,Rejected,28,295.69,443.54,591.39
1967,Annual Leave,Annual,6,2/27/2023,3/8/2023,9,Approved,30,2661.25,3991.87,5322.49
1967,Annual Leave,Annual,7,7/20/2024,7/25/2024,5,Approved,29,1478.47,2217.71,2956.94
1967,Annual Leave,Annual,4,2/9/2024,2/16/2024,7,Rejected,26,2069.86,3104.79,4139.72
1967,Annual Leave,Annual,9,3/5/2024,3/15/2024,10,Rejected,15,2956.94,4435.41,5913.88
1968,"For personal growth or development, typically unpaid.",Vacation,10,5/4/2018,5/7/2018,3,Approved,10,1038.57,1557.86,2077.14
1968,Annual Leave,Annual,3,1/31/2019,2/12/2019,12,Rejected,28,4154.28,6231.42,8308.56
1968,For fathers after the birth of a child.,Vacation,1,1/4/2019,1/14/2019,10,Approved,30,3461.9,5192.85,6923.8
1968,Annual Leave,Annual,7,1/17/2019,1/27/2019,10,Rejected,11,3461.9,5192.85,6923.8
1968,For observing religious holidays.,Sick,8,12/24/2019,12/29/2019,5,Rejected,13,1730.95,2596.43,3461.9
1968,To serve on a jury as required by law.,Sick,6,7/28/2019,8/4/2019,7,Approved,22,2423.33,3635,4846.66
1968,Annual Leave,Annual,10,11/5/2020,11/20/2020,15,Approved,17,5192.85,7789.28,10385.71
1968,For caretaking responsibilities related to a child.,Vacation,2,3/20/2020,3/27/2020,7,Rejected,17,2423.33,3635,4846.66
1968,Annual Leave,Annual,3,11/26/2020,11/27/2020,1,Rejected,17,346.19,519.29,692.38
1968,For the death of a family member.,Bereavement,3,8/11/2020,8/24/2020,13,Rejected,19,4500.47,6750.71,9000.94
1968,Annual Leave,Annual,3,7/25/2021,7/31/2021,6,Rejected,22,2077.14,3115.71,4154.28
1968,Annual Leave,Annual,2,7/17/2021,7/30/2021,13,Rejected,12,4500.47,6750.71,9000.94
1968,Annual Leave,Annual,9,2/6/2022,2/15/2022,9,Rejected,26,3115.71,4673.57,6231.42
1968,Annual Leave,Annual,5,12/22/2022,1/11/2023,20,Approved,24,6923.8,10385.71,13847.61
1968,Annual Leave,Annual,2,5/10/2022,5/17/2022,7,Approved,29,2423.33,3635,4846.66
1968,For serious or long-term health issues.,Vacation,9,4/18/2023,4/22/2023,4,Rejected,30,1384.76,2077.14,2769.52
1968,For performing public or civic duties.,Sick,7,7/24/2023,7/26/2023,2,Rejected,17,692.38,1038.57,1384.76
1968,Annual Leave,Annual,4,8/14/2023,8/21/2023,7,Rejected,25,2423.33,3635,4846.66
1968,For educational pursuits or exams.,Vacation,4,2/3/2023,2/11/2023,8,Rejected,27,2769.52,4154.28,5539.04
1968,For observing religious holidays.,Sick,8,11/4/2018,11/19/2018,15,Rejected,11,5192.85,7789.28,10385.71
1968,Annual Leave,Annual,2,12/1/2018,12/4/2018,3,Rejected,21,1038.57,1557.86,2077.14
1968,Annual Leave,Annual,5,11/29/2018,12/6/2018,7,Approved,20,2423.33,3635,4846.66
1968,To serve on a jury as required by law.,Vacation,6,7/4/2018,7/19/2018,15,Approved,17,5192.85,7789.28,10385.71
1968,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,1/22/2019,1/26/2019,4,Rejected,25,1384.76,2077.14,2769.52
1968,For emergencies or critical family events.,Sick,5,1/25/2019,1/28/2019,3,Approved,27,1038.57,1557.86,2077.14
1968,Annual Leave,Annual,2,11/7/2019,11/12/2019,5,Rejected,20,1730.95,2596.43,3461.9
1968,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,1/1/2020,1/4/2020,3,Approved,19,1038.57,1557.86,2077.14
1968,Annual Leave,Annual,7,6/4/2021,6/10/2021,6,Rejected,10,2077.14,3115.71,4154.28
1968,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,11/25/2021,11/28/2021,3,Approved,22,1038.57,1557.86,2077.14
1968,For serious or long-term health issues.,Vacation,9,7/26/2021,7/31/2021,5,Rejected,24,1730.95,2596.43,3461.9
1968,Annual Leave,Annual,1,11/6/2021,11/14/2021,8,Approved,26,2769.52,4154.28,5539.04
1968,To serve on a jury as required by law.,Vacation,6,7/16/2021,7/29/2021,13,Rejected,30,4500.47,6750.71,9000.94
1968,For educational pursuits or exams.,Sick,4,2/20/2022,2/23/2022,3,Rejected,19,1038.57,1557.86,2077.14
1968,For the death of a family member.,Sick,3,2/20/2022,2/27/2022,7,Rejected,17,2423.33,3635,4846.66
1968,For observing religious holidays.,Sick,8,8/27/2023,8/29/2023,2,Approved,25,692.38,1038.57,1384.76
1968,To serve on a jury as required by law.,Sick,6,9/26/2023,9/30/2023,4,Rejected,14,1384.76,2077.14,2769.52
1968,For fathers after the birth of a child.,Bereavement,1,3/19/2023,3/24/2023,5,Rejected,19,1730.95,2596.43,3461.9
1969,Annual Leave,Annual,4,12/29/2019,12/31/2019,2,Rejected,21,587.72,587.72,587.72
1969,For observing religious holidays.,Vacation,8,12/28/2019,12/31/2019,3,Rejected,24,881.58,881.58,881.58
1969,For the death of a family member.,Vacation,3,9/15/2020,9/24/2020,9,Rejected,17,2644.74,2644.74,2644.74
1969,"For personal growth or development, typically unpaid.",Sick,10,4/7/2020,4/20/2020,13,Approved,10,3820.18,3820.18,3820.18
1969,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,3/15/2020,3/20/2020,5,Rejected,18,1469.3,1469.3,1469.3
1969,For performing public or civic duties.,Vacation,7,1/5/2020,1/7/2020,2,Rejected,16,587.72,587.72,587.72
1969,For observing religious holidays.,Vacation,8,4/16/2021,4/25/2021,9,Approved,10,2644.74,2644.74,2644.74
1969,For the death of a family member.,Vacation,3,12/6/2022,12/13/2022,7,Approved,17,2057.02,2057.02,2057.02
1969,For caretaking responsibilities related to a child.,Vacation,2,1/15/2022,1/28/2022,13,Approved,15,3820.18,3820.18,3820.18
1969,Annual Leave,Annual,9,11/26/2022,12/6/2022,10,Rejected,11,2938.6,2938.6,2938.6
1969,For caretaking responsibilities related to a child.,Bereavement,2,5/26/2022,6/3/2022,8,Rejected,27,2350.88,2350.88,2350.88
1969,For the death of a family member.,Sick,3,11/22/2022,11/28/2022,6,Rejected,11,1763.16,1763.16,1763.16
1969,For observing religious holidays.,Bereavement,8,8/26/2023,9/9/2023,14,Approved,22,4114.04,4114.04,4114.04
1969,To serve on a jury as required by law.,Sick,6,7/21/2023,7/31/2023,10,Approved,22,2938.6,2938.6,2938.6
1969,Annual Leave,Annual,4,6/10/2023,6/17/2023,7,Rejected,17,2057.02,2057.02,2057.02
1969,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,11/5/2023,11/16/2023,11,Approved,17,3232.46,3232.46,3232.46
1969,Annual Leave,Annual,1,3/3/2023,3/15/2023,12,Approved,19,3526.32,3526.32,3526.32
1969,For the death of a family member.,Sick,3,11/30/2024,12/3/2024,3,,12,881.58,881.58,881.58
1969,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,9/4/2024,9/9/2024,5,Approved,29,1469.3,1469.3,1469.3
1970,Annual Leave,Annual,4,8/8/2020,8/17/2020,9,Rejected,25,1805.88,1805.88,1805.88
1970,Annual Leave,Annual,3,12/21/2020,12/27/2020,6,Approved,24,1203.92,1203.92,1203.92
1970,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,9/11/2021,9/14/2021,3,Approved,21,601.96,601.96,601.96
1970,Annual Leave,Annual,6,12/7/2022,12/12/2022,5,Approved,28,1003.27,1003.27,1003.27
1970,For the death of a family member.,Sick,3,10/31/2023,11/5/2023,5,Rejected,16,1003.27,1003.27,1003.27
1970,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,12/18/2023,12/20/2023,2,Rejected,18,401.31,401.31,401.31
1970,For caretaking responsibilities related to a child.,"For personal growth or development, typically unpaid.",2,7/17/2023,7/20/2023,3,Approved,13,601.96,601.96,601.96
1970,For fathers after the birth of a child.,Sick,1,11/1/2023,11/4/2023,3,Rejected,11,601.96,601.96,601.96
1970,Annual Leave,Annual,2,9/6/2023,9/14/2023,8,Rejected,25,1605.23,1605.23,1605.23
1970,Annual Leave,Annual,2,1/3/2024,1/20/2024,17,Rejected,11,3411.12,3411.12,3411.12
1970,For serious or long-term health issues.,Vacation,9,10/29/2024,11/8/2024,10,Approved,19,2006.54,2006.54,2006.54
1970,Annual Leave,Annual,10,6/16/2024,6/28/2024,12,Rejected,12,2407.85,2407.85,2407.85
1970,Annual Leave,Annual,4,9/21/2024,9/23/2024,2,Approved,14,401.31,401.31,401.31
1970,Annual Leave,Annual,8,8/20/2024,9/1/2024,12,Approved,30,2407.85,2407.85,2407.85
1971,Annual Leave,Annual,3,7/19/2019,7/27/2019,8,Approved,18,3108.69,4663.04,6217.38
1971,For fathers after the birth of a child.,Sick,1,12/30/2019,12/31/2019,1,Rejected,27,388.59,582.88,777.17
1971,For emergencies or critical family events.,Vacation,5,7/17/2019,7/24/2019,7,Rejected,15,2720.11,4080.16,5440.21
1971,Annual Leave,Annual,9,7/12/2019,7/13/2019,1,Approved,15,388.59,582.88,777.17
1971,For educational pursuits or exams.,Vacation,4,4/21/2020,5/10/2020,19,Rejected,15,7383.14,11074.72,14766.29
1971,For fathers after the birth of a child.,Sick,1,2/20/2020,3/4/2020,13,Approved,30,5051.62,7577.44,10103.25
1971,For performing public or civic duties.,Sick,7,9/11/2020,9/13/2020,2,Rejected,23,777.17,1165.76,1554.35
1971,For emergencies or critical family events.,Sick,5,1/10/2020,1/15/2020,5,Rejected,22,1942.93,2914.4,3885.87
1971,To serve on a jury as required by law.,Sick,6,9/20/2020,10/7/2020,17,Rejected,25,6605.97,9908.96,13211.94
1971,For caretaking responsibilities related to a child.,Sick,2,9/11/2021,9/13/2021,2,Approved,29,777.17,1165.76,1554.35
1971,Annual Leave,Annual,6,6/28/2021,7/12/2021,14,Approved,15,5440.21,8160.32,10880.42
1971,Annual Leave,Annual,1,3/7/2021,3/15/2021,8,Approved,30,3108.69,4663.04,6217.38
1971,For the death of a family member.,Sick,3,1/2/2021,1/7/2021,5,Approved,15,1942.93,2914.4,3885.87
1971,Annual Leave,Annual,4,7/28/2022,7/31/2022,3,Approved,26,1165.76,1748.64,2331.52
1971,For fathers after the birth of a child.,Bereavement,1,5/5/2023,5/8/2023,3,Approved,11,1165.76,1748.64,2331.52
1971,For fathers after the birth of a child.,Vacation,1,11/5/2023,11/11/2023,6,Rejected,27,2331.52,3497.28,4663.04
1971,For performing public or civic duties.,Sick,7,7/30/2023,8/3/2023,4,Approved,14,1554.35,2331.52,3108.69
1971,Annual Leave,Annual,3,3/30/2024,4/4/2024,5,Rejected,24,1942.93,2914.4,3885.87
1971,For observing religious holidays.,Sick,8,6/9/2024,6/16/2024,7,Rejected,15,2720.11,4080.16,5440.21
1971,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,9/29/2024,10/7/2024,8,Approved,28,3108.69,4663.04,6217.38
1972,For serious or long-term health issues.,Vacation,9,12/10/2021,12/17/2021,7,Approved,26,1361.81,1361.81,1361.81
1972,For performing public or civic duties.,Vacation,7,5/8/2022,5/10/2022,2,Approved,19,389.09,389.09,389.09
1972,Annual Leave,Annual,10,9/25/2022,10/9/2022,14,Rejected,10,2723.62,2723.62,2723.62
1972,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,5/20/2022,5/25/2022,5,Rejected,25,972.72,972.72,972.72
1972,Annual Leave,Annual,7,4/3/2022,4/7/2022,4,Approved,30,778.18,778.18,778.18
1972,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,8/1/2022,8/7/2022,6,Rejected,24,1167.27,1167.27,1167.27
1972,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,1/29/2023,1/31/2023,2,Approved,11,389.09,389.09,389.09
1972,For observing religious holidays.,Vacation,8,2/25/2023,3/2/2023,5,Rejected,26,972.72,972.72,972.72
1972,For serious or long-term health issues.,Vacation,9,11/15/2023,11/30/2023,15,Rejected,23,2918.16,2918.16,2918.16
1972,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,4/29/2023,5/2/2023,3,Rejected,12,583.63,583.63,583.63
1972,Annual Leave,Annual,10,12/2/2024,12/4/2024,2,,15,389.09,389.09,389.09
1972,Annual Leave,Annual,8,8/11/2024,8/19/2024,8,Approved,10,1556.35,1556.35,1556.35
1972,Annual Leave,Annual,5,10/22/2024,10/24/2024,2,Approved,24,389.09,389.09,389.09
1972,For educational pursuits or exams.,Vacation,4,1/28/2024,2/6/2024,9,Approved,20,1750.9,1750.9,1750.9
1972,For emergencies or critical family events.,Sick,5,8/18/2024,8/24/2024,6,Rejected,11,1167.27,1167.27,1167.27
1973,Annual Leave,Annual,2,8/15/2021,8/18/2021,3,Approved,7,1117.19,1675.79,2234.39
1973,Annual Leave,Annual,8,10/29/2021,10/30/2021,1,Approved,5,372.4,558.6,744.8
1973,To serve on a jury as required by law.,Vacation,6,11/19/2021,11/24/2021,5,Rejected,10,1861.99,2792.98,3723.98
1973,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,10/6/2021,10/12/2021,6,Rejected,9,2234.39,3351.58,4468.77
1973,Annual Leave,Annual,10,3/27/2022,4/5/2022,9,Rejected,12,3351.58,5027.37,6703.16
1973,For caretaking responsibilities related to a child.,Sick,2,11/20/2022,11/30/2022,10,Rejected,14,3723.98,5585.96,7447.95
1973,Annual Leave,Annual,2,9/3/2023,9/7/2023,4,Approved,15,1489.59,2234.39,2979.18
1973,Annual Leave,Annual,10,9/19/2023,9/26/2023,7,Approved,12,2606.78,3910.18,5213.57
1973,For performing public or civic duties.,Sick,7,11/25/2024,11/30/2024,5,,11,1861.99,2792.98,3723.98
1973,Annual Leave,Annual,1,8/22/2024,9/8/2024,17,Rejected,8,6330.76,9496.14,12661.52
1974,Annual Leave,Annual,10,11/22/2018,11/23/2018,1,Approved,14,259.08,259.08,259.08
1974,Annual Leave,Annual,6,8/17/2018,8/20/2018,3,Approved,22,777.23,777.23,777.23
1974,For observing religious holidays.,Sick,8,10/20/2018,11/8/2018,19,Rejected,29,4922.45,4922.45,4922.45
1974,Annual Leave,Annual,4,8/20/2018,8/30/2018,10,Rejected,22,2590.76,2590.76,2590.76
1974,Annual Leave,Annual,1,8/2/2018,8/3/2018,1,Rejected,22,259.08,259.08,259.08
1974,Annual Leave,Annual,9,3/28/2019,4/2/2019,5,Approved,29,1295.38,1295.38,1295.38
1974,For performing public or civic duties.,Bereavement,7,12/19/2019,12/24/2019,5,Approved,19,1295.38,1295.38,1295.38
1974,For observing religious holidays.,Sick,8,4/18/2019,4/21/2019,3,Rejected,16,777.23,777.23,777.23
1974,For educational pursuits or exams.,Sick,4,9/29/2019,10/1/2019,2,Approved,22,518.15,518.15,518.15
1974,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,3/8/2020,3/14/2020,6,Rejected,21,1554.46,1554.46,1554.46
1974,For observing religious holidays.,Sick,8,1/26/2020,2/2/2020,7,Rejected,16,1813.53,1813.53,1813.53
1974,For emergencies or critical family events.,Sick,5,10/19/2021,10/20/2021,1,Approved,25,259.08,259.08,259.08
1974,For fathers after the birth of a child.,Sick,1,11/2/2021,11/6/2021,4,Rejected,21,1036.3,1036.3,1036.3
1974,For educational pursuits or exams.,Bereavement,4,7/4/2021,7/8/2021,4,Approved,26,1036.3,1036.3,1036.3
1974,Annual Leave,Annual,8,11/19/2021,11/25/2021,6,Rejected,23,1554.46,1554.46,1554.46
1974,Annual Leave,Annual,6,3/26/2021,3/29/2021,3,Rejected,15,777.23,777.23,777.23
1974,Annual Leave,Annual,5,10/12/2022,10/18/2022,6,Approved,12,1554.46,1554.46,1554.46
1974,Annual Leave,Annual,9,3/16/2022,3/20/2022,4,Approved,23,1036.3,1036.3,1036.3
1974,"For personal growth or development, typically unpaid.",Sick,10,3/19/2022,3/27/2022,8,Rejected,17,2072.61,2072.61,2072.61
1974,Annual Leave,Annual,5,5/4/2023,5/21/2023,17,Approved,13,4404.3,4404.3,4404.3
1974,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,8/17/2023,8/19/2023,2,Approved,15,518.15,518.15,518.15
1974,Annual Leave,Annual,2,10/5/2023,10/17/2023,12,Approved,17,3108.91,3108.91,3108.91
1974,For serious or long-term health issues.,Sick,9,2/18/2023,2/26/2023,8,Approved,18,2072.61,2072.61,2072.61
1974,Annual Leave,Annual,10,9/2/2023,9/13/2023,11,Rejected,25,2849.84,2849.84,2849.84
1974,Annual Leave,Annual,1,7/14/2024,7/17/2024,3,Rejected,25,777.23,777.23,777.23
1974,Annual Leave,Annual,9,11/5/2024,11/9/2024,4,Rejected,29,1036.3,1036.3,1036.3
1974,Annual Leave,Annual,5,3/25/2024,3/28/2024,3,Approved,14,777.23,777.23,777.23
1975,For performing public or civic duties.,Vacation,7,7/11/2021,7/24/2021,13,Approved,15,3301.09,4951.64,6602.19
1975,For caretaking responsibilities related to a child.,"For personal growth or development, typically unpaid.",2,4/28/2021,5/3/2021,5,Approved,6,1269.65,1904.48,2539.3
