Employee ID,Year,Performance Feedback ID,Goal Clarity,Support for Goals,Manager Feedback Effectiveness,Team Collaboration Score,Additional Support Needed,Career Growth Satisfaction,Overall Performance Rating
2049,2018,3940,No,Yes,2,5,More training resources,Yes,2
2049,2019,3941,Yes,No,4,1,More training resources,No,3
2049,2020,3942,Yes,Yes,1,5,More career growth opportunities,Yes,2
2049,2021,3943,No,No,5,1,More career growth opportunities,Yes,1
2049,2022,3944,Yes,Yes,2,1,More training resources,No,3
2049,2023,3945,Yes,No,3,1,Better communication from management,No,4
2050,2020,3946,No,No,2,5,More team collaboration opportunities,Yes,4
2050,2021,3947,No,No,4,5,Better communication from management,No,3
2050,2022,3948,No,Yes,5,4,More career growth opportunities,No,1
2050,2023,3949,No,No,1,2,Better communication from management,No,5
2051,2019,3950,No,No,5,2,Improved work-life balance,No,4
2051,2020,3951,No,Yes,3,4,More career growth opportunities,Yes,2
2051,2021,3952,Yes,Yes,5,2,More team collaboration opportunities,Yes,4
2051,2022,3953,No,No,1,3,More training resources,Yes,5
2051,2023,3954,Yes,Yes,3,5,Improved work-life balance,No,3
2052,2019,3955,No,Yes,1,1,More career growth opportunities,Yes,4
2052,2020,3956,Yes,Yes,1,5,Improved work-life balance,Yes,2
2052,2021,3957,Yes,Yes,5,4,More training resources,Yes,5
2052,2022,3958,No,No,1,2,More career growth opportunities,No,3
2052,2023,3959,Yes,Yes,3,1,More team collaboration opportunities,No,4
2053,2020,3960,No,Yes,3,1,Better communication from management,Yes,5
2053,2021,3961,No,Yes,3,4,More training resources,Yes,1
2053,2022,3962,Yes,No,2,5,Improved work-life balance,No,5
2053,2023,3963,No,Yes,5,1,More career growth opportunities,Yes,3
2054,2019,3964,No,No,3,1,Improved work-life balance,Yes,5
2054,2020,3965,No,No,1,3,More career growth opportunities,Yes,5
2054,2021,3966,No,Yes,2,4,Better communication from management,No,5
2054,2022,3967,Yes,Yes,1,3,More training resources,Yes,1
2054,2023,3968,Yes,No,4,2,Improved work-life balance,No,5
2055,2022,3969,No,Yes,3,3,Better communication from management,Yes,2
2055,2023,3970,No,No,3,3,Better communication from management,Yes,2
2056,2020,3971,No,No,3,1,Better communication from management,Yes,2
2056,2021,3972,Yes,No,4,1,More career growth opportunities,No,1
2056,2022,3973,Yes,No,1,3,Better communication from management,Yes,2
2056,2023,3974,Yes,No,1,5,Better communication from management,Yes,1
2057,2018,3975,Yes,Yes,1,1,Better communication from management,No,5
2057,2019,3976,Yes,No,1,4,More team collaboration opportunities,No,2
2057,2020,3977,Yes,Yes,3,4,More career growth opportunities,No,1
2057,2021,3978,Yes,Yes,4,1,More training resources,No,2
2057,2022,3979,No,No,5,3,More career growth opportunities,Yes,3
2057,2023,3980,No,Yes,2,1,More training resources,Yes,2
2058,2018,3981,Yes,Yes,5,2,Better communication from management,Yes,1
2058,2019,3982,No,Yes,3,1,Improved work-life balance,No,1
2058,2020,3983,No,No,3,3,More team collaboration opportunities,Yes,4
2058,2021,3984,Yes,No,1,4,More career growth opportunities,Yes,4
2058,2022,3985,Yes,No,4,4,More training resources,No,4
2058,2023,3986,Yes,No,5,4,Improved work-life balance,No,5
2059,2019,3987,Yes,Yes,5,4,More training resources,Yes,2
2059,2020,3988,Yes,No,3,4,More training resources,Yes,3
2059,2021,3989,No,Yes,1,5,More training resources,Yes,2
2059,2022,3990,Yes,Yes,3,3,Improved work-life balance,No,3
2059,2023,3991,No,Yes,5,1,More team collaboration opportunities,Yes,1
2060,2021,3992,No,No,4,2,More team collaboration opportunities,Yes,4
2060,2022,3993,No,Yes,5,4,More training resources,Yes,5
2060,2023,3994,No,No,2,4,More team collaboration opportunities,Yes,5
2061,2019,3995,No,No,4,1,More career growth opportunities,Yes,2
2061,2020,3996,No,No,1,1,More team collaboration opportunities,Yes,4
2061,2021,3997,Yes,No,5,3,More training resources,Yes,1
2061,2022,3998,Yes,Yes,3,4,Improved work-life balance,Yes,2
2061,2023,3999,No,No,5,1,More team collaboration opportunities,Yes,4
2062,2021,4000,No,Yes,3,2,More team collaboration opportunities,Yes,3
2062,2022,4001,Yes,No,3,3,More team collaboration opportunities,No,2
2062,2023,4002,No,No,2,4,More training resources,No,4
2063,2022,4003,Yes,No,5,4,More training resources,Yes,2
2063,2023,4004,No,Yes,5,3,Better communication from management,Yes,2
2064,2019,4005,Yes,Yes,4,2,More team collaboration opportunities,Yes,5
2064,2020,4006,Yes,Yes,4,5,More career growth opportunities,Yes,3
2064,2021,4007,Yes,No,1,3,More training resources,No,3
2064,2022,4008,Yes,No,5,1,More team collaboration opportunities,Yes,5
2064,2023,4009,Yes,No,3,3,More training resources,Yes,4
2065,2022,4010,No,No,5,5,Better communication from management,No,3
2065,2023,4011,Yes,Yes,4,4,Improved work-life balance,No,1
2066,2022,4012,No,Yes,5,5,More career growth opportunities,No,2
2066,2023,4013,No,Yes,2,3,Better communication from management,Yes,4
2067,2018,4014,Yes,No,4,2,Improved work-life balance,No,2
2067,2019,4015,Yes,Yes,1,4,More team collaboration opportunities,No,3
2067,2020,4016,No,Yes,5,5,More team collaboration opportunities,No,3
2067,2021,4017,Yes,No,1,4,More team collaboration opportunities,Yes,1
2067,2022,4018,Yes,No,5,4,More training resources,Yes,1
2067,2023,4019,Yes,Yes,5,1,Better communication from management,Yes,1
2068,2022,4020,Yes,Yes,4,3,Better communication from management,No,1
2068,2023,4021,No,No,1,5,More team collaboration opportunities,Yes,3
2069,2018,4022,Yes,No,1,3,More training resources,No,4
2069,2019,4023,Yes,Yes,4,5,Better communication from management,No,4
2069,2020,4024,Yes,Yes,2,4,More training resources,Yes,1
2069,2021,4025,No,Yes,4,4,More team collaboration opportunities,Yes,1
2069,2022,4026,No,No,4,5,Improved work-life balance,Yes,5
2069,2023,4027,No,No,4,4,Improved work-life balance,Yes,1
2070,2020,4028,Yes,Yes,4,4,Improved work-life balance,No,3
2070,2021,4029,No,Yes,1,1,Better communication from management,Yes,3
2070,2022,4030,No,No,3,3,More team collaboration opportunities,No,1
2070,2023,4031,Yes,Yes,1,3,More career growth opportunities,No,5
2071,2019,4032,Yes,Yes,4,1,More team collaboration opportunities,No,2
2071,2020,4033,Yes,Yes,1,3,More team collaboration opportunities,Yes,5
2071,2021,4034,No,Yes,2,2,Better communication from management,No,3
2071,2022,4035,No,No,5,1,More team collaboration opportunities,Yes,5
2071,2023,4036,Yes,No,4,2,More career growth opportunities,Yes,3
2072,2020,4037,Yes,No,4,3,Improved work-life balance,No,2
2072,2021,4038,Yes,No,4,3,More career growth opportunities,No,2
2072,2022,4039,Yes,No,2,4,Improved work-life balance,Yes,1
2072,2023,4040,No,No,2,3,Improved work-life balance,No,1
2073,2018,4041,No,Yes,5,1,More training resources,No,1
2073,2019,4042,Yes,No,5,1,More career growth opportunities,No,5
2074,2020,4043,No,Yes,5,1,More team collaboration opportunities,Yes,4
2074,2021,4044,Yes,No,2,4,More career growth opportunities,No,1
2074,2022,4045,Yes,No,3,5,More training resources,Yes,2
2074,2023,4046,No,No,4,3,More training resources,No,4
2075,2019,4047,No,No,1,2,Better communication from management,No,3
2075,2020,4048,Yes,No,4,2,More training resources,Yes,1
2075,2021,4049,No,No,1,3,Improved work-life balance,Yes,4
2075,2022,4050,Yes,No,2,4,More team collaboration opportunities,Yes,3
2075,2023,4051,No,Yes,5,5,More team collaboration opportunities,Yes,4
2077,2022,4052,Yes,No,1,3,More training resources,Yes,4
2077,2023,4053,No,No,5,2,More training resources,No,2
2078,2019,4054,No,Yes,5,4,Better communication from management,Yes,3
2078,2020,4055,Yes,No,2,4,Improved work-life balance,No,3
2078,2021,4056,No,No,5,5,Improved work-life balance,Yes,1
2078,2022,4057,Yes,No,1,2,More team collaboration opportunities,No,5
2078,2023,4058,No,No,4,1,Improved work-life balance,No,1
2079,2018,4059,Yes,Yes,1,1,More career growth opportunities,No,3
2079,2019,4060,Yes,No,3,4,More team collaboration opportunities,Yes,3
2079,2020,4061,No,Yes,4,3,Better communication from management,No,1
2079,2021,4062,Yes,Yes,4,2,Better communication from management,Yes,5
2079,2022,4063,Yes,No,5,4,More career growth opportunities,Yes,5
2079,2023,4064,Yes,No,4,1,More team collaboration opportunities,Yes,1
2080,2019,4065,No,Yes,4,3,Improved work-life balance,Yes,4
2080,2020,4066,Yes,No,4,4,More training resources,Yes,2
2080,2021,4067,No,Yes,3,4,More team collaboration opportunities,Yes,5
2080,2022,4068,Yes,Yes,2,3,More team collaboration opportunities,Yes,3
2080,2023,4069,No,No,1,4,Improved work-life balance,No,5
2081,2019,4070,No,No,4,1,Better communication from management,No,3
2081,2020,4071,Yes,No,4,4,More training resources,Yes,3
2081,2021,4072,No,No,4,5,More training resources,Yes,3
2081,2022,4073,No,Yes,3,3,Improved work-life balance,No,1
2081,2023,4074,Yes,Yes,3,2,Better communication from management,Yes,5
2082,2021,4075,Yes,Yes,5,2,More training resources,No,3
2082,2022,4076,No,No,3,1,Better communication from management,No,1
2082,2023,4077,Yes,Yes,2,1,More career growth opportunities,No,5
2084,2020,4078,Yes,No,1,5,Better communication from management,No,1
2084,2021,4079,No,Yes,1,2,Better communication from management,Yes,5
2084,2022,4080,Yes,Yes,4,5,Improved work-life balance,Yes,4
2084,2023,4081,No,No,5,5,Better communication from management,Yes,2
2085,2022,4082,Yes,Yes,1,5,More training resources,Yes,4
2085,2023,4083,No,Yes,2,2,More career growth opportunities,Yes,4
2086,2018,4084,Yes,Yes,4,5,More team collaboration opportunities,Yes,3
2086,2019,4085,No,No,1,1,More career growth opportunities,No,4
2086,2020,4086,Yes,No,1,4,Improved work-life balance,Yes,4
2086,2021,4087,No,Yes,2,4,More career growth opportunities,No,2
2086,2022,4088,No,No,2,5,More career growth opportunities,No,3
2086,2023,4089,Yes,No,3,2,More team collaboration opportunities,Yes,1
2087,2019,4090,Yes,Yes,1,5,More training resources,Yes,5
2087,2020,4091,No,Yes,3,4,Better communication from management,Yes,3
2087,2021,4092,No,Yes,2,5,Improved work-life balance,No,1
2087,2022,4093,Yes,No,5,1,More team collaboration opportunities,No,5
2087,2023,4094,Yes,Yes,3,2,More training resources,No,5
2088,2018,4095,Yes,Yes,1,1,Better communication from management,No,2
2088,2019,4096,No,No,2,2,Better communication from management,Yes,1
2088,2020,4097,No,No,4,5,More training resources,No,4
2088,2021,4098,No,No,3,2,More career growth opportunities,No,5
2088,2022,4099,No,Yes,4,2,More team collaboration opportunities,Yes,1
2088,2023,4100,No,No,4,4,More training resources,Yes,5
2089,2021,4101,Yes,No,4,2,More career growth opportunities,Yes,2
2089,2022,4102,No,Yes,2,2,Improved work-life balance,Yes,3
2089,2023,4103,Yes,No,1,4,Better communication from management,No,3
2090,2020,4104,No,Yes,3,4,More training resources,No,3
2090,2021,4105,No,Yes,1,4,More career growth opportunities,No,3
2090,2022,4106,Yes,No,5,5,More team collaboration opportunities,Yes,3
2090,2023,4107,Yes,Yes,2,4,Better communication from management,Yes,4
2091,2021,4108,No,No,1,4,More career growth opportunities,No,5
2091,2022,4109,No,No,1,3,More career growth opportunities,No,1
2091,2023,4110,No,Yes,2,2,Improved work-life balance,No,4
2092,2021,4111,Yes,Yes,4,1,More training resources,No,4
2092,2022,4112,Yes,Yes,4,1,Improved work-life balance,No,2
2092,2023,4113,Yes,No,1,5,More training resources,No,1
2093,2020,4114,Yes,Yes,3,3,More career growth opportunities,Yes,4
2093,2021,4115,Yes,No,1,4,More training resources,No,4
2093,2022,4116,No,No,5,5,More training resources,Yes,4
2093,2023,4117,No,Yes,5,1,More training resources,Yes,4
2094,2018,4118,Yes,No,3,4,Better communication from management,No,4
2094,2019,4119,Yes,No,2,1,Better communication from management,No,1
2094,2020,4120,Yes,Yes,1,5,More training resources,No,5
2094,2021,4121,Yes,No,2,1,Improved work-life balance,Yes,4
2094,2022,4122,Yes,No,1,2,More career growth opportunities,Yes,3
2094,2023,4123,No,Yes,5,2,Better communication from management,Yes,3
2095,2020,4124,No,Yes,1,4,More training resources,Yes,3
2095,2021,4125,No,Yes,4,4,More career growth opportunities,No,2
2095,2022,4126,No,Yes,4,3,Better communication from management,Yes,1
2095,2023,4127,No,No,3,2,Improved work-life balance,No,4
2096,2019,4128,Yes,No,5,2,Improved work-life balance,No,2
2096,2020,4129,No,No,4,4,Better communication from management,Yes,3
2096,2021,4130,Yes,No,2,2,Improved work-life balance,Yes,4
2096,2022,4131,No,Yes,5,5,Better communication from management,Yes,5
2096,2023,4132,Yes,No,1,3,More training resources,No,1
2097,2022,4133,No,No,2,5,More training resources,Yes,2
2097,2023,4134,No,No,1,4,More training resources,Yes,3
2098,2020,4135,Yes,No,3,2,More training resources,No,3
2098,2021,4136,Yes,No,2,5,More team collaboration opportunities,No,2
2098,2022,4137,Yes,No,3,3,More career growth opportunities,No,3
2098,2023,4138,Yes,No,4,1,Improved work-life balance,No,4
2099,2019,4139,No,No,1,5,More team collaboration opportunities,No,1
2099,2020,4140,No,No,1,4,More career growth opportunities,Yes,2
2099,2021,4141,No,No,2,3,More career growth opportunities,No,2
2099,2022,4142,No,No,4,3,Improved work-life balance,No,3
2099,2023,4143,No,Yes,4,1,Better communication from management,Yes,4
2100,2020,4144,No,Yes,4,3,More training resources,Yes,3
2100,2021,4145,Yes,No,4,2,Improved work-life balance,Yes,2
2100,2022,4146,No,No,2,1,Improved work-life balance,No,4
2100,2023,4147,Yes,Yes,5,5,More training resources,No,5
2101,2021,4148,No,Yes,5,3,More career growth opportunities,No,3
2102,2019,4149,Yes,Yes,3,4,More career growth opportunities,No,5
2102,2020,4150,Yes,No,3,2,More career growth opportunities,No,2
2102,2021,4151,Yes,Yes,4,2,More training resources,No,5
2102,2022,4152,No,No,3,3,More career growth opportunities,Yes,1
2102,2023,4153,No,No,5,1,Improved work-life balance,No,1
2103,2019,4154,Yes,No,5,5,More career growth opportunities,Yes,4
2103,2020,4155,No,No,2,5,Improved work-life balance,No,5
2103,2021,4156,No,No,2,2,Improved work-life balance,Yes,4
2103,2022,4157,No,Yes,4,1,More career growth opportunities,No,4
2103,2023,4158,Yes,No,4,1,Better communication from management,Yes,1
2104,2022,4159,No,No,4,4,Better communication from management,Yes,4
2104,2023,4160,No,No,2,5,More training resources,Yes,5
2105,2018,4161,Yes,Yes,3,1,Improved work-life balance,No,3
2105,2019,4162,No,No,5,2,More career growth opportunities,No,4
2105,2020,4163,No,No,5,3,More career growth opportunities,No,3
2105,2021,4164,No,Yes,5,1,Improved work-life balance,No,2
2105,2022,4165,No,No,4,5,Better communication from management,Yes,4
2105,2023,4166,No,No,1,1,Better communication from management,Yes,4
2106,2021,4167,No,Yes,3,1,More training resources,No,5
2106,2022,4168,Yes,No,5,3,Improved work-life balance,No,2
2106,2023,4169,No,No,5,1,Improved work-life balance,Yes,4
2107,2020,4170,No,Yes,4,4,More training resources,Yes,3
2107,2021,4171,Yes,Yes,5,1,More training resources,Yes,3
2107,2022,4172,Yes,Yes,3,3,More career growth opportunities,No,3
2107,2023,4173,No,No,4,1,More career growth opportunities,Yes,1
2108,2018,4174,Yes,No,3,5,Improved work-life balance,Yes,1
2108,2019,4175,No,Yes,5,1,More team collaboration opportunities,No,4
2108,2020,4176,Yes,Yes,5,3,More team collaboration opportunities,No,1
2109,2018,4177,No,Yes,3,1,Better communication from management,Yes,5
2109,2019,4178,No,Yes,3,4,More career growth opportunities,Yes,1
2109,2020,4179,No,No,4,5,More team collaboration opportunities,No,3
2109,2021,4180,Yes,No,5,3,More team collaboration opportunities,No,2
2109,2022,4181,Yes,Yes,1,2,Improved work-life balance,Yes,1
2109,2023,4182,No,No,4,2,Better communication from management,No,1
2110,2021,4183,Yes,No,1,5,More career growth opportunities,Yes,5
2110,2022,4184,No,No,1,4,More training resources,Yes,1
2110,2023,4185,Yes,Yes,1,2,Improved work-life balance,No,3
2111,2021,4186,Yes,Yes,2,5,Improved work-life balance,Yes,2
2111,2022,4187,No,No,2,4,More career growth opportunities,Yes,1
2111,2023,4188,Yes,Yes,3,4,More career growth opportunities,No,5
2112,2020,4189,Yes,Yes,2,3,More career growth opportunities,Yes,1
2112,2021,4190,No,Yes,3,4,More career growth opportunities,Yes,2
2112,2022,4191,No,No,3,1,Improved work-life balance,No,3
2112,2023,4192,No,No,3,2,More team collaboration opportunities,No,1
2113,2021,4193,Yes,No,1,1,More team collaboration opportunities,Yes,2
2113,2022,4194,Yes,Yes,1,3,Improved work-life balance,No,1
2113,2023,4195,Yes,No,5,2,Improved work-life balance,No,3
2114,2021,4196,No,No,5,3,More career growth opportunities,Yes,5
2114,2022,4197,Yes,No,1,4,More team collaboration opportunities,No,5
2114,2023,4198,No,Yes,4,3,More training resources,No,2
2115,2022,4199,Yes,Yes,1,3,Better communication from management,Yes,2
2115,2023,4200,No,Yes,3,5,More training resources,Yes,4
2116,2019,4201,No,Yes,2,1,More training resources,No,1
2116,2020,4202,Yes,Yes,3,2,Improved work-life balance,Yes,5
2116,2021,4203,Yes,Yes,2,2,More training resources,No,4
2116,2022,4204,Yes,Yes,5,5,Better communication from management,Yes,4
2116,2023,4205,No,No,2,3,Improved work-life balance,Yes,1
2117,2020,4206,No,Yes,1,4,More career growth opportunities,No,4
2117,2021,4207,No,No,5,1,Better communication from management,Yes,1
2117,2022,4208,No,No,5,2,More team collaboration opportunities,No,4
2117,2023,4209,No,Yes,5,5,More career growth opportunities,Yes,5
2118,2021,4210,Yes,No,5,3,More team collaboration opportunities,Yes,3
2118,2022,4211,Yes,Yes,4,5,More career growth opportunities,Yes,1
2118,2023,4212,No,Yes,2,3,More team collaboration opportunities,Yes,1
2119,2019,4213,Yes,No,5,5,More training resources,Yes,4
2119,2020,4214,No,Yes,5,1,Better communication from management,No,1
2119,2021,4215,Yes,No,2,5,More training resources,No,3
2119,2022,4216,Yes,No,1,2,More career growth opportunities,No,4
2119,2023,4217,Yes,Yes,4,4,More team collaboration opportunities,Yes,2
2120,2019,4218,Yes,Yes,4,3,More career growth opportunities,No,1
2120,2020,4219,No,No,5,1,Better communication from management,Yes,1
2121,2020,4220,Yes,No,2,2,Improved work-life balance,Yes,1
