Employee ID,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($)
2176,2021,4,11,13,2021,258,15,Low,3,2512.92,3834.98
2176,2022,1,12,14,1777,17,2,Moderate,4,785.76,1076.97
2176,2023,1,10,11,1881,280,8,Low,5,597.6,965.09
2177,2021,1,10,13,2317,113,8,Low,4,656.31,881.31
2177,2022,1,11,13,2066,199,1,Moderate,4,672.42,898.47
2177,2023,1,12,13,1771,40,12,High,3,803.21,1100.02
2178,2022,2,12,13,2039,298,2,Moderate,2,1738.03,2011.37
2178,2023,2,12,15,1782,21,7,Low,5,1337.29,1923.02
2179,2018,4,10,14,2018,269,5,Low,5,2585.21,3643.17
2179,2019,3,12,13,1909,46,19,Low,5,2421.27,2887.16
2179,2020,3,10,13,2101,82,15,Low,4,1610.94,2572.04
2179,2021,1,10,15,1594,277,19,Moderate,1,518.32,949.97
2179,2022,5,12,13,2270,284,19,High,5,4542.03,4933.12
2179,2023,2,10,10,1862,24,18,High,4,1563.87,2000.0
2181,2019,3,10,15,2144,69,1,High,5,1698.34,2076.82
2181,2020,4,12,15,2306,157,20,High,3,2591.75,4296.04
2181,2021,1,12,15,2123,246,6,Low,5,778.56,909.8
2181,2022,1,11,14,1973,88,13,Moderate,4,554.35,989.51
2181,2023,2,10,10,1887,294,15,Low,5,1346.39,2000.0
2182,2022,2,10,15,1604,76,16,Low,2,1018.31,1734.2
2182,2023,2,10,13,1524,117,4,Moderate,3,1259.62,1682.97
2183,2020,1,12,12,1967,10,16,Moderate,5,800.64,1167.62
2183,2021,1,11,15,2053,250,1,Moderate,2,560.88,1076.77
2183,2022,2,10,11,2138,229,3,Low,5,1558.7,1960.48
2183,2023,1,10,10,1807,6,4,Moderate,3,896.69,1000.0
2184,2021,2,11,13,1847,281,11,Low,5,1194.0,1946.86
2184,2022,1,11,11,2263,0,18,Low,2,754.3,1035.77
2184,2023,1,10,10,1716,237,11,Low,1,516.32,1000.0
2185,2018,1,10,12,1934,292,2,Low,4,675.61,903.52
2185,2019,1,12,12,1605,92,1,Low,4,659.93,1029.68
2185,2020,2,10,12,2138,183,16,Low,5,1587.76,1687.56
2185,2021,2,11,13,1871,177,3,Moderate,5,1566.11,1799.83
2185,2022,1,10,13,1562,237,12,High,4,537.12,920.4
2185,2023,1,10,10,2239,22,4,Moderate,3,533.47,1000.0
2187,2019,4,10,10,1772,89,3,Low,5,2719.25,4000.0
2187,2020,1,11,11,1883,252,7,High,2,741.85,1066.93
2187,2021,1,10,14,2126,196,18,Moderate,1,640.56,756.32
2187,2022,1,11,12,2085,281,19,Moderate,3,747.69,989.65
2187,2023,1,10,12,1900,50,19,Low,2,627.35,852.38
2188,2021,3,11,13,2047,257,7,Moderate,5,1915.1,3238.92
2188,2022,1,11,15,2236,235,18,Low,2,649.49,887.67
2188,2023,2,10,10,1892,86,8,Low,5,1134.88,2000.0
2189,2019,2,10,10,1892,231,19,Low,4,1455.63,2000.0
2189,2020,2,11,12,1984,68,6,High,4,1321.65,2029.77
2189,2021,2,11,11,1849,281,9,High,4,1670.96,2155.2
2189,2022,3,10,14,2110,33,1,Moderate,4,1679.38,2842.73
2189,2023,3,12,13,1775,43,5,Low,5,2734.64,3457.75
2191,2018,4,11,15,1568,73,15,Low,5,2492.45,3264.8
2191,2019,3,10,10,1936,19,14,Moderate,2,2632.7,3000.0
2191,2020,4,11,11,1862,275,18,Moderate,4,2809.09,4378.79
2191,2021,2,11,11,1708,244,10,Low,5,1630.49,2130.68
2191,2022,4,10,10,2227,107,15,Low,3,2175.57,4000.0
2191,2023,3,12,14,1914,283,2,Low,5,2130.75,3537.17
2192,2018,1,12,14,1732,256,20,Low,1,660.4,981.88
2192,2019,1,10,11,2071,192,1,Low,1,840.64,968.11
2192,2020,3,12,14,1843,194,15,High,3,2037.45,2890.06
2192,2021,1,12,13,1647,232,11,Low,1,619.91,1057.41
2192,2022,2,10,14,1829,201,12,Low,2,1196.66,1499.36
2192,2023,3,10,14,1626,191,18,Moderate,5,1742.06,2858.63
2193,2021,5,10,13,1820,162,13,Low,5,2505.38,4773.14
2193,2022,4,10,13,2034,272,2,Moderate,5,2081.86,3631.85
2193,2023,1,10,15,2164,288,5,Low,1,570.26,960.64
2194,2019,2,11,13,2206,267,19,High,3,1386.4,1751.92
2194,2020,1,10,13,1712,149,6,High,4,550.25,950.6
2194,2021,3,10,15,1868,242,19,High,3,1944.75,2330.47
2194,2022,4,11,13,2121,180,4,Moderate,3,2481.19,3776.99
2194,2023,4,10,10,1814,243,7,High,5,3237.15,4000.0
2195,2018,1,10,10,2036,89,8,High,1,515.13,1000.0
2195,2019,3,10,10,2121,210,4,Low,2,1734.36,3000.0
2195,2020,3,11,13,1820,154,16,High,5,2394.96,2644.15
2195,2021,3,12,12,2236,113,11,Low,3,2776.14,3599.99
2195,2022,3,11,12,1961,232,7,Moderate,5,2279.62,2872.6
2195,2023,1,12,13,2267,54,18,Low,4,791.06,1078.28
2196,2018,3,10,10,1983,178,18,High,5,1717.16,3000.0
2196,2019,3,10,15,1986,135,3,Low,2,1768.29,2697.66
2196,2020,3,10,12,1925,39,15,Low,4,1516.89,2520.41
2196,2021,2,11,11,1984,151,15,Moderate,5,1376.61,2071.07
2196,2022,1,10,10,1514,95,6,Low,3,679.78,1000.0
2196,2023,3,12,12,2108,101,10,Low,3,2950.98,3224.4
2197,2020,2,12,13,2117,245,13,Low,2,1471.39,1898.95
2197,2021,1,12,13,1680,0,2,High,3,884.62,1134.66
2197,2022,1,10,15,1907,188,7,Moderate,2,501.19,755.53
2197,2023,1,11,13,1750,187,4,Moderate,2,733.84,1071.93
2199,2020,3,10,10,2121,110,7,High,4,2597.86,3000.0
2199,2021,1,11,11,1764,30,12,Moderate,4,682.48,1010.72
2199,2022,4,10,14,2168,145,1,Low,3,2655.99,3570.46
2199,2023,2,10,12,1471,229,4,High,2,1624.71,1911.89
2200,2022,4,11,15,2071,199,6,Low,5,2899.94,4197.91
2200,2023,4,10,13,1861,78,1,Moderate,5,2542.52,3086.1
2201,2022,3,10,11,2075,187,18,Moderate,4,1783.57,2803.25
2201,2023,1,10,15,1754,269,2,High,3,613.01,932.66
2202,2018,2,10,12,1928,41,7,Low,5,1389.48,1728.94
2202,2019,1,11,14,2050,166,15,Low,5,594.91,1082.27
2202,2020,4,12,14,1745,218,1,Moderate,5,3219.83,3727.41
2202,2021,4,10,10,1916,46,8,High,5,2947.63,4000.0
2202,2022,1,11,14,2088,104,15,Low,5,648.18,832.63
2202,2023,1,12,15,2041,38,4,Low,1,703.68,1006.41
2203,2018,2,11,11,2008,88,2,Moderate,5,1596.08,2037.62
2203,2019,2,11,11,1690,96,19,Moderate,3,1670.35,2023.14
2203,2020,3,11,12,2261,265,10,Moderate,2,2502.81,2922.86
2203,2021,1,10,10,1978,199,2,Low,4,673.13,1000.0
2203,2022,2,10,10,1569,159,10,Moderate,5,1534.24,2000.0
2203,2023,3,12,13,1876,40,19,High,5,1881.97,3498.15
2204,2020,2,10,11,1913,14,1,High,3,1157.57,1917.8
2204,2021,2,10,13,2252,264,10,Moderate,5,1247.0,1773.89
2204,2022,1,10,15,2088,133,12,Moderate,2,658.57,739.45
2204,2023,1,10,11,2328,78,18,High,5,549.26,961.87
2206,2022,1,11,11,1975,53,9,Low,4,769.73,1008.61
2206,2023,5,11,11,2318,33,13,High,5,3231.69,5000.0
2207,2021,1,11,15,2035,123,5,Low,4,692.31,756.5
2207,2022,4,10,11,2107,115,16,Moderate,3,2824.83,3903.07
2207,2023,1,12,14,2216,181,11,High,2,789.99,1009.19
2208,2018,1,10,13,1794,123,8,Moderate,4,610.53,835.57
2208,2019,1,11,13,1866,36,17,Moderate,5,648.47,886.82
2208,2020,1,12,14,1483,300,20,Moderate,2,745.04,866.96
2208,2021,1,12,15,2121,176,11,Low,2,658.91,1140.06
2208,2022,1,10,10,2122,168,3,High,1,579.47,1000.0
2208,2023,2,12,15,1856,191,13,High,2,1338.28,1982.6
2209,2018,2,12,12,2223,236,14,Low,3,1695.71,2198.91
2209,2019,2,10,12,1781,182,2,High,5,1484.2,1848.26
2209,2020,4,11,15,2171,131,14,High,5,2277.4,4212.31
2209,2021,4,11,12,2195,57,13,Moderate,4,2833.72,4275.32
2209,2022,3,12,15,2050,73,10,High,5,2120.12,3476.15
2209,2023,3,11,13,1825,219,3,High,5,2034.3,3278.74
2210,2018,1,12,13,1865,130,20,High,1,844.47,1156.37
2210,2019,4,12,13,1732,201,16,High,3,2564.15,4418.06
2210,2020,1,12,13,1402,129,15,Low,1,828.24,996.1
2210,2021,4,10,12,2020,110,6,High,3,2990.86,3779.52
2210,2022,3,10,15,2002,282,18,Moderate,3,1545.85,2423.38
2211,2018,4,11,11,1644,36,19,Low,3,3952.39,4180.92
2211,2019,4,10,11,2031,253,7,Moderate,3,2465.44,3986.74
2211,2020,4,12,12,1666,136,11,Moderate,3,2541.93,4510.03
2211,2021,4,11,11,1649,1,15,High,3,3470.75,4293.46
2211,2022,1,10,12,1966,13,9,Moderate,3,763.79,903.53
2211,2023,1,10,10,2140,224,5,Low,1,699.58,1000.0
2212,2019,3,10,10,1754,170,18,Low,3,2712.98,3000.0
2212,2020,2,10,14,1819,271,11,Moderate,5,1338.17,1462.24
2212,2021,1,11,11,1824,184,1,High,5,951.86,1017.31
2212,2022,3,11,15,1911,127,19,High,4,1658.52,2687.95
2213,2018,5,12,13,1763,263,8,Low,3,4510.93,4676.58
2213,2019,4,11,13,1919,263,2,Moderate,5,2875.43,4367.57
2213,2020,3,10,11,2085,285,8,Moderate,3,1558.31,2954.89
2213,2021,1,12,14,1790,264,6,Low,2,739.4,936.53
2213,2022,2,12,14,1794,167,11,High,5,1602.92,2000.25
2213,2023,2,11,15,2198,123,19,Low,2,1402.73,1557.6
2214,2022,1,11,11,1996,27,14,High,5,814.77,1037.01
2214,2023,4,11,11,1967,290,10,High,5,3668.27,4245.08
2215,2021,1,10,12,2083,227,2,Moderate,3,563.93,844.69
2215,2022,1,11,14,1787,24,18,Low,3,671.74,962.72
2215,2023,1,10,11,2040,104,7,High,2,550.26,970.76
2216,2019,3,11,11,1755,150,16,High,5,2764.25,3253.26
2216,2020,5,10,14,1809,222,2,High,5,3218.17,4274.79
2216,2021,1,10,11,2257,179,4,Moderate,3,796.69,938.97
2216,2022,1,11,11,1674,283,11,Moderate,3,758.39,1045.85
2216,2023,4,11,12,2020,281,1,High,5,2866.22,3793.48
2217,2020,3,10,11,1681,241,5,Low,2,1927.46,2753.3
2217,2021,1,11,14,1605,154,14,Moderate,1,649.46,974.31
2217,2022,3,12,13,2312,255,6,Low,5,1876.33,2866.06
2217,2023,4,10,10,1498,142,15,Moderate,3,2646.31,4000.0
2218,2019,1,12,15,1739,249,3,Moderate,2,788.01,858.91
2218,2020,1,11,14,1614,266,8,Moderate,2,755.3,1049.56
2218,2021,2,11,13,2212,58,18,High,2,1346.51,1697.76
2219,2021,1,12,15,2237,142,1,Moderate,2,784.8,1112.59
2219,2022,5,10,11,1773,21,17,High,5,3041.49,4732.49
2219,2023,3,10,15,1668,296,19,High,5,1921.54,2486.45
2220,2021,1,12,12,1872,184,17,High,4,767.49,1117.49
2220,2022,1,10,10,1458,243,2,High,3,984.75,1000.0
2220,2023,4,10,11,2090,65,15,Low,5,2287.52,3764.06
2221,2021,4,12,15,1976,49,20,Low,5,2713.3,4251.8
2221,2022,1,10,15,1861,43,11,Low,4,614.18,672.38
2221,2023,1,10,14,1934,147,11,High,5,693.47,714.61
2222,2019,4,12,14,1871,261,20,High,5,3200.88,3708.34
2222,2020,2,11,13,2223,49,16,Low,4,1582.96,2100.95
2222,2021,1,10,10,1732,162,19,Low,1,514.42,1000.0
2222,2022,3,10,10,2106,238,18,Low,5,2247.19,3000.0
2222,2023,3,10,10,1929,14,19,Moderate,5,1989.66,3000.0
2223,2018,4,11,11,1701,11,11,High,3,2398.42,4353.64
2223,2019,5,12,14,1863,245,10,High,4,4206.85,4703.25
2223,2020,3,10,10,2200,162,12,Low,5,2214.37,3000.0
2223,2021,3,12,15,2032,298,9,Moderate,5,2369.49,3033.1
2223,2022,5,10,13,2299,257,8,Moderate,5,2983.15,4549.02
2223,2023,5,11,15,2314,278,5,Low,5,3041.99,4798.22
2224,2020,3,10,11,1816,222,16,High,5,2052.38,2913.03
2224,2021,1,12,15,1894,64,2,Moderate,3,660.88,1037.98
2224,2022,4,10,10,1887,165,16,High,5,3284.43,4000.0
2224,2023,3,12,14,1689,133,11,Moderate,5,2334.9,2681.24
2225,2022,2,12,13,1707,219,17,High,4,1537.41,1851.87
2225,2023,2,10,14,2032,235,3,Moderate,5,1112.63,1533.77
2226,2021,3,10,10,1948,188,13,Moderate,3,2203.46,3000.0
2226,2022,1,11,12,1931,164,13,High,5,672.3,928.45
2226,2023,1,12,15,1634,268,15,Low,5,724.37,993.08
2227,2019,5,10,10,1820,220,14,Low,4,4036.06,5000.0
2227,2020,3,10,10,2055,95,15,Moderate,5,2116.65,3000.0
2227,2021,4,10,12,2079,81,1,Moderate,5,2942.03,3513.27
2227,2022,2,10,11,2004,156,1,Low,3,1525.29,1931.83
2227,2023,3,10,14,2069,76,7,Moderate,4,1682.09,2959.89
2228,2019,1,10,11,1882,267,16,Low,2,629.08,917.36
2228,2020,4,11,15,2182,89,17,Moderate,4,2425.62,3821.97
2228,2021,4,12,13,2002,46,4,Low,4,2814.19,4119.28
2228,2022,5,11,12,2072,153,7,High,5,4301.06,4840.64
2228,2023,1,11,11,1744,251,10,Moderate,5,617.84,1019.14
2229,2022,1,10,15,2016,250,4,Low,4,526.21,826.46
2229,2023,4,12,14,1752,241,16,High,5,3320.51,3713.07
2230,2020,1,10,15,2080,95,16,Moderate,5,640.65,921.4
2230,2021,3,11,12,1890,212,14,Moderate,5,1885.52,3031.81
2230,2022,1,10,11,1655,86,16,Moderate,4,599.41,973.3
2230,2023,1,10,14,2079,292,2,Low,3,635.87,809.1
2231,2021,3,10,10,1874,92,19,Low,3,2770.62,3000.0
2231,2022,1,10,15,1990,88,16,Moderate,3,661.66,846.65
2231,2023,1,11,12,1683,116,8,High,4,705.93,1051.96
2232,2022,1,10,13,1993,76,14,High,2,507.85,975.59
2232,2023,1,10,14,2142,181,10,Moderate,5,648.69,773.46
2233,2021,1,11,15,1818,20,7,High,2,571.09,871.81
2233,2022,4,12,15,1545,180,8,High,5,2956.23,4784.33
2233,2023,4,11,14,1651,6,4,Low,5,2572.57,3571.46
2234,2022,2,10,10,1842,223,3,High,5,1785.13,2000.0
2234,2023,1,10,10,1786,222,8,Moderate,2,607.09,1000.0
2235,2021,4,10,10,1731,110,1,Moderate,5,3113.12,4000.0
2235,2022,1,12,12,1620,59,14,High,2,827.46,1199.6
2235,2023,2,12,12,2124,269,11,Low,4,1367.52,2355.47
2236,2019,1,12,14,1881,180,17,Moderate,2,779.61,903.14
2236,2020,3,11,14,1659,50,14,High,2,2085.55,3220.89
2238,2018,2,10,10,1797,162,18,Low,3,1364.69,2000.0
2239,2018,4,11,11,2035,300,15,High,3,3466.35,4062.61
2239,2019,3,10,11,2124,250,1,Low,3,1934.08,2872.14
2240,2020,3,11,11,2065,19,14,Low,2,2011.68,3109.02
2240,2021,3,11,15,1851,184,11,Low,3,2182.91,2877.16
2240,2022,1,11,11,1848,170,16,High,1,992.02,1024.96
2240,2023,1,11,15,1835,152,6,High,4,635.11,829.1
2241,2018,1,10,10,1550,99,20,Low,1,760.94,1000.0
2241,2019,3,12,14,2114,229,7,Low,3,1835.86,3434.1
2241,2020,3,10,14,2054,251,6,High,4,1780.77,2241.71
2241,2021,1,11,12,1561,220,13,Moderate,5,593.79,1047.69
2241,2022,3,11,14,1715,105,9,Moderate,5,2050.85,3237.68
2241,2023,5,11,12,2176,201,16,High,4,3555.0,4983.52
2242,2020,2,10,10,2262,13,9,Moderate,5,1491.52,2000.0
2242,2021,1,10,14,1450,117,15,Low,1,605.39,917.39
2242,2022,3,12,13,1907,175,16,High,4,2599.38,3181.77
2242,2023,1,10,11,1835,125,8,Moderate,2,828.82,926.83
2243,2019,1,10,10,1983,191,20,Low,3,711.83,1000.0
2243,2020,3,11,13,1566,200,20,Moderate,4,2534.95,3044.54
2243,2021,4,10,10,1874,147,5,High,4,3930.89,4000.0
2243,2022,1,10,13,2018,298,15,High,1,710.1,988.14
2243,2023,5,10,10,1988,20,13,High,4,3723.05,5000.0
2244,2022,3,10,12,2139,73,3,Moderate,2,2308.3,2524.95
2244,2023,3,10,12,1738,119,10,Moderate,2,1941.31,2688.98
2245,2018,4,12,15,1948,84,9,High,5,3088.94,3931.7
2245,2019,2,10,11,2296,118,8,High,4,1136.77,1932.55
2245,2020,4,10,14,2326,90,16,High,5,2393.23,3311.81
2245,2021,4,10,14,2228,95,17,High,5,2766.38,3679.17
2245,2022,4,11,11,1652,247,10,Low,5,3319.37,4371.2
2245,2023,1,10,11,1893,198,14,High,2,708.89,961.69
2246,2019,3,12,14,2038,208,8,Low,4,2555.66,2779.99
2246,2020,5,10,14,1936,23,2,Moderate,4,2983.02,4993.09
2246,2021,5,11,13,2120,220,17,High,5,2767.0,4954.66
2246,2022,1,12,12,2040,176,3,Low,3,954.05,1094.47
2246,2023,1,10,11,1656,196,8,Moderate,1,844.83,944.06
2247,2020,1,12,12,1805,281,18,High,4,690.09,1099.27
2247,2021,1,10,10,1800,111,13,High,1,509.87,1000.0
2247,2022,1,11,13,1915,284,17,Low,5,592.68,1084.22
2247,2023,2,10,11,1901,103,1,Moderate,2,1440.02,1991.98
2248,2020,1,10,10,1914,125,19,Low,3,906.93,1000.0
2248,2021,4,11,13,2090,76,8,Moderate,5,2610.61,3521.08
2248,2022,1,10,14,1975,238,18,Moderate,5,643.49,879.16
2248,2023,1,12,13,1825,57,7,High,4,752.16,1019.78
2249,2019,4,11,12,2157,109,13,High,5,2333.01,4147.72
2250,2020,3,10,10,1785,167,16,Moderate,5,1534.57,3000.0
2250,2021,3,10,11,2053,86,7,High,2,2260.13,2874.56
2250,2022,1,12,15,1564,89,15,Low,4,761.97,986.46
2250,2023,5,11,11,1924,114,17,Moderate,3,3840.28,5000.0
2251,2022,4,10,13,2023,93,14,High,3,2068.28,3162.13
2251,2023,5,10,11,1938,3,6,High,4,2852.33,4806.36
2252,2021,1,11,13,1732,219,13,Moderate,4,659.91,1049.72
2252,2022,3,11,14,2079,162,15,Moderate,5,1737.61,2385.24
2252,2023,1,10,15,1772,62,12,High,3,593.62,751.38
2253,2020,2,11,14,2369,170,10,Moderate,5,1322.56,1743.52
2253,2021,2,10,10,2152,156,5,Low,4,1634.63,2000.0
2253,2022,1,10,12,1628,190,1,Moderate,4,803.42,999.2
2253,2023,3,10,10,1808,201,4,High,3,2054.26,3000.0
2254,2021,4,12,14,1931,215,9,High,5,2861.75,4789.84
2254,2022,4,10,12,1752,264,8,Low,4,2508.67,3807.24
2254,2023,4,11,12,2136,254,16,Moderate,4,3046.09,4191.14
2255,2020,3,12,15,2064,4,17,Low,2,2378.07,2575.44
2255,2021,3,11,15,1515,44,6,Moderate,4,2070.73,3113.66
2255,2022,4,12,13,1947,61,20,Moderate,5,2532.95,3853.05
2255,2023,1,12,15,1282,270,18,Moderate,3,664.39,863.58
2256,2019,4,10,10,1746,228,8,High,3,2915.52,4000.0
2256,2020,1,10,15,2068,249,6,High,2,594.26,851.1
2256,2021,1,11,11,1818,172,3,High,4,989.9,1016.14
2256,2022,1,10,13,2285,284,20,Moderate,3,504.56,885.91
2256,2023,2,12,13,2073,58,12,Low,2,1222.42,1969.17
2257,2021,1,10,14,1690,243,17,High,4,544.27,826.74
2257,2022,4,10,10,1647,51,4,High,5,3890.5,4000.0
2257,2023,3,12,13,1930,137,19,Moderate,5,2155.17,3189.27
2258,2021,2,11,15,2020,240,7,Low,4,1277.81,2064.16
2258,2022,4,10,11,1888,145,7,Moderate,5,3045.06,3731.72
2258,2023,3,10,12,2141,298,7,High,4,1642.36,2706.68
2259,2018,2,11,13,2149,122,12,High,4,1401.99,2015.71
2259,2019,1,10,14,1960,24,11,Moderate,4,500.53,719.76
2259,2020,1,10,15,1835,281,19,Low,2,547.28,891.33
2259,2021,1,10,13,2139,59,20,High,3,632.35,784.15
2259,2022,3,11,11,2109,278,17,Moderate,3,2762.9,3217.83
2259,2023,3,12,13,1902,238,15,Low,3,2393.28,2907.83
2260,2020,2,10,10,1701,222,7,Low,2,1216.32,2000.0
2260,2021,4,10,10,1975,286,10,Low,3,2557.33,4000.0
2260,2022,2,11,13,1613,138,3,High,4,1245.3,1871.93
2261,2022,5,10,12,2363,131,1,Low,4,3405.49,4830.55
2261,2023,3,10,10,2066,173,5,Moderate,5,1925.7,3000.0
2262,2018,1,10,11,1656,26,9,High,3,614.49,910.16
2262,2019,4,11,14,1706,157,6,Low,5,2201.42,4056.68
2262,2020,1,10,13,2268,199,5,Moderate,3,593.15,967.24
2262,2021,2,12,15,1895,227,2,Low,5,1215.1,2212.07
2262,2022,1,10,13,1895,160,16,Moderate,4,706.71,876.13
2262,2023,1,10,15,2237,91,11,Low,5,619.02,900.67
2263,2021,1,11,11,1695,12,3,Moderate,2,838.74,1068.01
2263,2022,4,10,13,1890,158,20,High,5,2931.59,3485.08
2263,2023,3,10,11,1830,280,8,Moderate,4,2562.95,2833.0
2264,2020,1,12,12,2149,264,4,High,1,708.2,1105.46
2264,2021,2,11,13,1707,75,9,Moderate,2,1485.25,2086.87
2264,2022,3,10,12,2256,111,8,High,4,1709.02,2559.96
2264,2023,1,12,13,2169,296,18,Moderate,1,624.29,931.89
2265,2022,4,11,11,1947,195,7,Low,3,2337.87,4389.9
2265,2023,1,12,12,1926,13,15,Low,1,779.64,1039.5
2266,2022,1,11,12,1637,221,4,Low,1,813.71,918.51
2266,2023,4,12,13,2192,28,17,Moderate,5,2827.19,3940.67
2267,2018,2,11,15,1921,177,19,High,2,1205.54,2198.89
2267,2019,3,11,12,1689,149,15,Moderate,5,2253.0,3061.56
2267,2020,1,11,15,2217,34,17,Low,3,627.48,1047.19
2267,2021,1,12,14,1658,24,12,High,2,811.57,890.19
2267,2022,4,11,15,2269,261,6,High,5,2528.1,4071.1
2267,2023,3,10,13,1985,91,1,Moderate,5,1853.28,2957.61
2268,2021,5,11,12,2277,50,12,Moderate,5,4434.14,4963.86
2268,2022,4,11,15,1984,202,15,Moderate,5,2763.54,4376.93
2268,2023,3,11,13,1883,96,12,Moderate,2,2034.5,2745.77
2269,2022,2,12,15,1847,278,20,Low,3,1309.06,1815.68
2269,2023,1,10,10,1848,35,4,High,1,897.62,1000.0
2270,2020,2,11,13,1535,164,16,Low,4,1204.06,1840.75
2270,2021,1,12,15,1966,48,20,High,1,793.52,1082.44
2271,2020,2,12,14,1810,27,19,High,4,1363.96,2028.41
2271,2021,4,10,10,1996,81,2,High,5,2816.38,4000.0
2271,2022,1,10,11,1838,82,1,High,3,721.13,918.34
2271,2023,2,10,15,1870,54,14,High,4,1042.31,1825.34
2272,2021,3,12,13,1992,226,18,Moderate,5,2118.67,3270.72
2272,2022,3,11,11,1559,165,7,Low,3,2918.65,3003.53
2272,2023,1,10,11,2077,242,6,Moderate,2,616.11,979.23
2273,2020,1,10,10,2089,33,3,Low,5,970.55,1000.0
2273,2021,2,10,10,1976,216,7,Low,5,1250.8,2000.0
2273,2022,4,10,10,1761,290,16,Moderate,5,2910.77,4000.0
2273,2023,3,10,11,1870,3,19,Low,4,2684.02,2848.1
2274,2019,1,11,15,2087,186,8,High,5,645.59,884.8
2274,2020,1,12,14,1910,127,20,Low,2,753.65,922.58
2274,2021,4,10,11,1680,71,9,Low,5,3138.94,3806.61
2274,2022,1,10,14,1800,114,7,High,4,529.64,718.94
2274,2023,1,10,12,1899,34,12,Moderate,4,665.18,891.56
2275,2020,5,11,15,2332,162,14,Low,3,3241.35,3928.3
2275,2021,2,11,12,2077,226,16,Moderate,5,1127.0,2109.52
2275,2022,2,10,10,2214,235,18,Low,4,1107.68,2000.0
2275,2023,4,12,13,1655,153,15,Moderate,3,3043.08,4541.61
2276,2019,3,10,10,1967,3,16,Moderate,5,2500.99,3000.0
2276,2020,2,10,13,2061,230,12,High,5,1134.41,1557.55
2276,2021,5,10,13,1904,35,17,Moderate,5,3518.42,4428.38
2276,2022,1,12,14,2270,196,16,Low,5,801.78,1008.8
2276,2023,1,10,11,2203,258,11,Low,3,738.18,924.0
2277,2021,1,10,13,1868,179,8,Moderate,1,768.59,937.85
2277,2022,3,10,10,1665,163,16,Low,5,2782.84,3000.0
2277,2023,1,11,13,1973,148,13,Low,1,807.74,928.51
2278,2019,3,10,10,2006,175,9,Moderate,5,2916.24,3000.0
2278,2020,1,10,14,1957,19,8,High,1,613.15,909.61
2278,2021,3,12,15,1847,246,14,Low,5,2331.54,2822.97
2278,2022,2,10,12,2043,55,5,High,2,1446.75,1674.93
2278,2023,1,10,11,2084,166,6,High,1,826.37,960.51
2279,2022,5,10,11,1902,0,14,High,5,4514.05,4560.27
2279,2023,5,12,15,1945,276,4,Moderate,5,3737.15,4344.68
2280,2020,1,10,12,2226,90,10,Low,2,707.29,891.85
2280,2021,1,10,11,1936,236,12,Moderate,1,519.85,967.35
2280,2022,5,10,10,2033,10,14,Moderate,5,3084.26,5000.0
2280,2023,3,12,15,2275,58,13,Low,4,2322.87,3015.46
2281,2021,1,11,13,1829,169,17,Moderate,4,652.0,917.63
2281,2022,4,10,11,1597,65,10,Moderate,4,3408.78,3892.98
2281,2023,1,10,13,1707,60,15,High,3,663.61,987.35
2282,2018,1,10,15,1837,93,10,Low,1,642.57,948.73
2282,2019,2,10,13,1559,108,11,Low,5,1114.37,1985.55
2282,2020,1,10,10,1863,42,4,Low,2,998.85,1000.0
2282,2021,2,11,11,2223,248,9,Low,2,1181.28,2095.63
2282,2022,1,10,11,1744,97,3,Low,1,899.94,923.31
2282,2023,1,10,14,2175,51,18,Low,1,684.73,807.93
2283,2021,1,11,15,1895,46,15,Low,5,709.85,952.93
2283,2022,1,10,15,2184,38,4,Moderate,2,664.35,991.85
2283,2023,1,10,11,1438,89,4,Low,2,564.99,954.8
2284,2021,1,10,12,1880,2,16,Low,5,822.17,886.79
2284,2022,4,11,13,2266,195,6,High,5,3188.95,4088.06
2284,2023,3,10,10,1785,281,19,Moderate,3,1972.41,3000.0
2285,2020,1,11,15,1673,76,19,Low,1,667.08,1042.76
2285,2021,4,10,11,2248,93,9,Moderate,3,2923.12,3703.72
2285,2022,1,10,10,1613,33,9,High,1,611.04,1000.0
2285,2023,2,10,11,1795,217,10,High,3,1171.24,1959.41
2286,2022,4,11,11,1769,8,13,Low,3,3870.8,4169.59
2286,2023,5,12,15,1942,218,10,Low,5,3259.91,4143.21
2287,2020,1,11,12,1807,80,4,High,5,609.92,983.52
2287,2021,2,10,14,1876,150,11,High,4,1009.65,1439.25
2287,2022,1,10,15,2240,126,3,High,5,620.45,908.42
2287,2023,1,10,15,2109,136,3,Low,1,634.32,798.05
2288,2018,3,10,12,2317,162,1,Moderate,3,1716.59,2509.73
2288,2019,1,10,10,1951,276,20,High,5,659.0,1000.0
2288,2020,4,10,10,2331,62,3,Low,5,3497.21,4000.0
2288,2021,1,10,14,1762,112,4,Moderate,1,510.05,895.61
2288,2022,1,10,15,2250,295,14,Low,1,529.33,922.92
2288,2023,3,11,15,1863,56,1,Moderate,5,2143.84,2821.11
2289,2018,4,11,12,2145,295,2,Moderate,5,3494.73,4057.26
2289,2019,4,11,13,2007,84,13,High,5,2237.08,4057.08
2289,2020,1,10,10,1627,90,5,High,5,538.78,1000.0
2289,2021,2,11,12,2179,296,6,Low,5,1364.42,2019.26
2289,2022,1,12,14,1858,36,15,High,3,685.99,941.37
